round,w1_update_norm,w1_clipped_norm,w1_grad_norm_before,w1_grad_norm_after,w3_update_norm,w3_clipped_norm,w3_grad_norm_before,w3_grad_norm_after,w2_update_norm,w2_clipped_norm,w2_grad_norm_before,w2_grad_norm_after,rejected_clients,scenario
16.0,1.2319971933000369,1.2319971933000369,1.2319971933000369,1.2319971933000369,1.456806635474045,1.456806635474045,1.456806635474045,1.456806635474045,0.65713941507471,0.65713941507471,0.65713941507471,0.65713941507471,,scale_no_defense
17.0,1.2357865493131803,1.2357865493131803,1.2357865493131803,1.2357865493131803,1.3386588030097024,1.3386588030097024,1.3386588030097024,1.3386588030097024,0.6640951995301889,0.6640951995301889,0.6640951995301889,0.6640951995301889,,scale_no_defense
18.0,1.3086231493382996,1.3086231493382996,1.3086231493382996,1.3086231493382996,1.4814967286489114,1.4814967286489114,1.4814967286489114,1.4814967286489114,0.6468095363030357,0.6468095363030357,0.6468095363030357,0.6468095363030357,,scale_no_defense
19.0,1.3402263913709689,1.3402263913709689,1.3402263913709689,1.3402263913709689,1.3233940952281245,1.3233940952281245,1.3233940952281245,1.3233940952281245,0.6307082809989456,0.6307082809989456,0.6307082809989456,0.6307082809989456,,scale_no_defense
20.0,1.37152825776694,1.37152825776694,1.37152825776694,1.37152825776694,1.4664778980849338,1.4664778980849338,1.4664778980849338,1.4664778980849338,0.6826769538948019,0.6826769538948019,0.6826769538948019,0.6826769538948019,,scale_no_defense
1.0,1.2987603522689362,0.9999999994179234,1.2987603522689362,0.9999999994179234,1.8176561858793747,0.9999999901540376,1.8176561858793747,0.9999999901540376,0.6297003469922515,0.6297003469922515,0.6297003469922515,0.6297003469922515,w3,sign_flip_defended
2.0,1.400183140491876,0.9999999711872074,1.400183140491876,0.9999999711872074,1.811154075969998,0.999999971943907,1.811154075969998,0.999999971943907,0.5554243302956321,0.5554243302956321,0.5554243302956321,0.5554243302956321,w3,sign_flip_defended
3.0,1.3849336608531526,1.0000000304426062,1.3849336608531526,1.0000000304426062,1.8394499085639815,0.9999999654828564,1.8394499085639815,0.9999999654828564,0.5490816697474666,0.5490816697474666,0.5490816697474666,0.5490816697474666,w3,sign_flip_defended
4.0,1.4133369092599926,1.0000000610598343,1.4133369092599926,1.0000000610598343,2.0089988294139305,0.9999999493593336,2.0089988294139305,0.9999999493593336,0.5885487934939687,0.5885487934939687,0.5885487934939687,0.5885487934939687,w3,sign_flip_defended
5.0,1.2971630815960864,0.999999963503796,1.2971630815960864,0.999999963503796,1.991309041931512,1.000000049709341,1.991309041931512,1.000000049709341,0.5260325215650469,0.5260325215650469,0.5260325215650469,0.5260325215650469,w3,sign_flip_defended
6.0,1.2152277794043644,1.0000000317668305,1.2152277794043644,1.0000000317668305,2.173115966587436,1.0000000032378011,2.173115966587436,1.0000000032378011,0.5521523200142071,0.5521523200142071,0.5521523200142071,0.5521523200142071,w3,sign_flip_defended
7.0,1.2502915675638029,1.0000000384752632,1.2502915675638029,1.0000000384752632,2.179390399093256,0.9999999763676892,2.179390399093256,0.9999999763676892,0.5333459225920678,0.5333459225920678,0.5333459225920678,0.5333459225920678,w3,sign_flip_defended
8.0,1.2414749334514226,1.0000000191357683,1.2414749334514226,1.0000000191357683,2.237662373139426,0.9999999673309498,2.237662373139426,0.9999999673309498,0.5571845327987736,0.5571845327987736,0.5571845327987736,0.5571845327987736,w3,sign_flip_defended
9.0,1.243489395225013,1.0000000076834112,1.243489395225013,1.0000000076834112,2.3717001450060087,0.9999999837891664,2.3717001450060087,0.9999999837891664,0.611469926654254,0.611469926654254,0.611469926654254,0.611469926654254,w3,sign_flip_defended
10.0,1.2536443246041449,1.0000000067229848,1.2536443246041449,1.0000000067229848,2.364041543170076,1.0000000385916783,2.364041543170076,1.0000000385916783,0.5523296699493854,0.5523296699493854,0.5523296699493854,0.5523296699493854,w3,sign_flip_defended
11.0,1.308993904072468,1.0000000042055035,1.308993904072468,1.0000000042055035,2.402848241333138,1.000000003550667,2.402848241333138,1.000000003550667,0.580216151255252,0.580216151255252,0.580216151255252,0.580216151255252,w3,sign_flip_defended
