round,num_clients,w1_update_norm,w1_clipped_norm,w1_grad_norm_before,w1_grad_norm_after,w1_clip_threshold,w1_noise_multiplier,w1_noise_scale,w1_is_malicious,w1_attack_strength,w2_update_norm,w2_clipped_norm,w2_grad_norm_before,w2_grad_norm_after,w2_clip_threshold,w2_noise_multiplier,w2_noise_scale,w2_is_malicious,w2_attack_strength,w3_update_norm,w3_clipped_norm,w3_grad_norm_before,w3_grad_norm_after,w3_clip_threshold,w3_noise_multiplier,w3_noise_scale,w3_is_malicious,w3_attack_strength,w1_agg_score,w1_selected,w2_agg_score,w2_selected,w3_agg_score,w3_selected,rejected_clients
11.0,3.0,0.1741557248903521,0.1741557248903521,0.1741557248903521,0.1741557248903521,0.0,0.0,0.0,0.0,0.0,0.15916583265669676,0.15916583265669676,0.15916583265669676,0.15916583265669676,0.0,0.0,0.0,0.0,0.0,0.49271094023785744,0.49271094023785744,0.49271094023785744,0.49271094023785744,0.0,0.0,0.0,1.0,5.0,0.44948010716519726,1.0,0.3499156133083124,1.0,0.20060427952649035,1.0,
12.0,3.0,0.2026937795063889,0.2026937795063889,0.2026937795063889,0.2026937795063889,0.0,0.0,0.0,0.0,0.0,0.16059385220843625,0.16059385220843625,0.16059385220843625,0.16059385220843625,0.0,0.0,0.0,0.0,0.0,0.47883011740184256,0.47883011740184256,0.47883011740184256,0.47883011740184256,0.0,0.0,0.0,1.0,5.0,0.44948010716519726,1.0,0.3499156133083124,1.0,0.20060427952649035,1.0,
13.0,3.0,0.1486351006114952,0.1486351006114952,0.1486351006114952,0.1486351006114952,0.0,0.0,0.0,0.0,0.0,0.15276465286576868,0.15276465286576868,0.15276465286576868,0.15276465286576868,0.0,0.0,0.0,0.0,0.0,0.4874994886224461,0.4874994886224461,0.4874994886224461,0.4874994886224461,0.0,0.0,0.0,1.0,5.0,0.44948010716519726,1.0,0.3499156133083124,1.0,0.20060427952649035,1.0,
14.0,3.0,0.14714435753129393,0.14714435753129393,0.14714435753129393,0.14714435753129393,0.0,0.0,0.0,0.0,0.0,0.184660715652138,0.184660715652138,0.184660715652138,0.184660715652138,0.0,0.0,0.0,0.0,0.0,0.4932662782399807,0.4932662782399807,0.4932662782399807,0.4932662782399807,0.0,0.0,0.0,1.0,5.0,0.44948010716519726,1.0,0.3499156133083124,1.0,0.20060427952649035,1.0,
15.0,3.0,0.13680829496184665,0.13680829496184665,0.13680829496184665,0.13680829496184665,0.0,0.0,0.0,0.0,0.0,0.14982474365659604,0.14982474365659604,0.14982474365659604,0.14982474365659604,0.0,0.0,0.0,0.0,0.0,0.49350991538511524,0.49350991538511524,0.49350991538511524,0.49350991538511524,0.0,0.0,0.0,1.0,5.0,0.44948010716519726,1.0,0.3499156133083124,1.0,0.20060427952649035,1.0,
16.0,3.0,0.16673996069362737,0.16673996069362737,0.16673996069362737,0.16673996069362737,0.0,0.0,0.0,0.0,0.0,0.15105240598636432,0.15105240598636432,0.15105240598636432,0.15105240598636432,0.0,0.0,0.0,0.0,0.0,0.49817157754948116,0.49817157754948116,0.49817157754948116,0.49817157754948116,0.0,0.0,0.0,1.0,5.0,0.44948010716519726,1.0,0.3499156133083124,1.0,0.20060427952649035,1.0,
17.0,3.0,0.18793223647912605,0.18793223647912605,0.18793223647912605,0.18793223647912605,0.0,0.0,0.0,0.0,0.0,0.13142022092482647,0.13142022092482647,0.13142022092482647,0.13142022092482647,0.0,0.0,0.0,0.0,0.0,0.49487092780330905,0.49487092780330905,0.49487092780330905,0.49487092780330905,0.0,0.0,0.0,1.0,5.0,0.44948010716519726,1.0,0.3499156133083124,1.0,0.20060427952649035,1.0,
18.0,3.0,0.10841339454904185,0.10841339454904185,0.10841339454904185,0.10841339454904185,0.0,0.0,0.0,0.0,0.0,0.15595012663245486,0.15595012663245486,0.15595012663245486,0.15595012663245486,0.0,0.0,0.0,0.0,0.0,0.5155338076666613,0.5155338076666613,0.5155338076666613,0.5155338076666613,0.0,0.0,0.0,1.0,5.0,0.44948010716519726,1.0,0.3499156133083124,1.0,0.20060427952649035,1.0,
19.0,3.0,0.1447616456239043,0.1447616456239043,0.1447616456239043,0.1447616456239043,0.0,0.0,0.0,0.0,0.0,0.15681133255775448,0.15681133255775448,0.15681133255775448,0.15681133255775448,0.0,0.0,0.0,0.0,0.0,0.49051536622898945,0.49051536622898945,0.49051536622898945,0.49051536622898945,0.0,0.0,0.0,1.0,5.0,0.44948010716519726,1.0,0.3499156133083124,1.0,0.20060427952649035,1.0,
20.0,3.0,0.16610528544312303,0.16610528544312303,0.16610528544312303,0.16610528544312303,0.0,0.0,0.0,0.0,0.0,0.17684550268778648,0.17684550268778648,0.17684550268778648,0.17684550268778648,0.0,0.0,0.0,0.0,0.0,0.5002839094507464,0.5002839094507464,0.5002839094507464,0.5002839094507464,0.0,0.0,0.0,1.0,5.0,0.44948010716519726,1.0,0.3499156133083124,1.0,0.20060427952649035,1.0,
